response_id,lockdown_period,subscale,item,score
R_1M3DvETU5JOu5b0,before,loneliness,2,1
R_1M3DvETU5JOu5b0,before,loneliness,3,1
R_1M3DvETU5JOu5b0,during,loneliness,1,1
R_1M3DvETU5JOu5b0,during,loneliness,2,1
R_1M3DvETU5JOu5b0,during,loneliness,3,1
R_3iWtUWUbIxPab5K,before,loneliness,1,2
R_3iWtUWUbIxPab5K,before,loneliness,2,2
R_3iWtUWUbIxPab5K,before,loneliness,3,2
R_3iWtUWUbIxPab5K,during,loneliness,1,3
R_3iWtUWUbIxPab5K,during,loneliness,2,2
R_3iWtUWUbIxPab5K,during,loneliness,3,2
R_2CB7Tu6CfOt3tUN,before,loneliness,1,1
R_2CB7Tu6CfOt3tUN,before,loneliness,2,2
R_2CB7Tu6CfOt3tUN,before,loneliness,3,3
R_2CB7Tu6CfOt3tUN,during,loneliness,1,1
R_2CB7Tu6CfOt3tUN,during,loneliness,2,2
R_2CB7Tu6CfOt3tUN,during,loneliness,3,2
R_2ARphcLKbG8pCbs,before,loneliness,1,1
R_2ARphcLKbG8pCbs,before,loneliness,2,1
R_2ARphcLKbG8pCbs,before,loneliness,3,1
R_2ARphcLKbG8pCbs,during,loneliness,1,1
R_2ARphcLKbG8pCbs,during,loneliness,2,1
R_2ARphcLKbG8pCbs,during,loneliness,3,2
R_1dFdkaSKE6hI4m0,before,loneliness,1,2
R_1dFdkaSKE6hI4m0,before,loneliness,2,2
R_1dFdkaSKE6hI4m0,before,loneliness,3,2
R_1dFdkaSKE6hI4m0,during,loneliness,1,3
R_1dFdkaSKE6hI4m0,during,loneliness,2,2
R_1dFdkaSKE6hI4m0,during,loneliness,3,2
R_3D7xVjOEj7lRX1u,before,loneliness,1,1
R_3D7xVjOEj7lRX1u,before,loneliness,2,2
R_3D7xVjOEj7lRX1u,before,loneliness,3,1
R_3D7xVjOEj7lRX1u,during,loneliness,1,2
R_3D7xVjOEj7lRX1u,during,loneliness,2,2
R_3D7xVjOEj7lRX1u,during,loneliness,3,3
R_246tBSBZyx6fChw,before,loneliness,1,1
R_246tBSBZyx6fChw,before,loneliness,2,1
R_246tBSBZyx6fChw,before,loneliness,3,1
R_246tBSBZyx6fChw,during,loneliness,1,3
R_246tBSBZyx6fChw,during,loneliness,2,3
R_246tBSBZyx6fChw,during,loneliness,3,3
R_3DcJPhdo2DHBes3,before,loneliness,1,2
R_3DcJPhdo2DHBes3,before,loneliness,2,3
R_3DcJPhdo2DHBes3,before,loneliness,3,2
R_3DcJPhdo2DHBes3,during,loneliness,1,2
R_3DcJPhdo2DHBes3,during,loneliness,2,3
R_3DcJPhdo2DHBes3,during,loneliness,3,2
R_3EjaJDRhLy9xsUT,before,loneliness,1,2
R_3EjaJDRhLy9xsUT,before,loneliness,2,1
R_3EjaJDRhLy9xsUT,before,loneliness,3,2
R_3EjaJDRhLy9xsUT,during,loneliness,1,3
R_3EjaJDRhLy9xsUT,during,loneliness,2,2
R_3EjaJDRhLy9xsUT,during,loneliness,3,2
R_3gLfJnM7hmP4b0g,before,loneliness,1,1
R_3gLfJnM7hmP4b0g,before,loneliness,2,1
R_3gLfJnM7hmP4b0g,before,loneliness,3,1
R_3gLfJnM7hmP4b0g,during,loneliness,1,1
R_3gLfJnM7hmP4b0g,during,loneliness,2,1
R_3gLfJnM7hmP4b0g,during,loneliness,3,1
R_1GKJM6pEM2FrpLP,before,loneliness,1,1
R_1GKJM6pEM2FrpLP,before,loneliness,2,1
R_1GKJM6pEM2FrpLP,before,loneliness,3,1
R_1GKJM6pEM2FrpLP,during,loneliness,1,1
R_1GKJM6pEM2FrpLP,during,loneliness,2,1
R_1GKJM6pEM2FrpLP,during,loneliness,3,1
R_3h0zYlV2nMlsjkp,before,loneliness,1,2
R_3h0zYlV2nMlsjkp,before,loneliness,2,3
R_3h0zYlV2nMlsjkp,before,loneliness,3,2
R_3h0zYlV2nMlsjkp,during,loneliness,1,2
R_3h0zYlV2nMlsjkp,during,loneliness,2,2
R_3h0zYlV2nMlsjkp,during,loneliness,3,2
R_2bVGOK2omxjKHpn,before,loneliness,1,2
R_2bVGOK2omxjKHpn,before,loneliness,2,2
R_2bVGOK2omxjKHpn,before,loneliness,3,2
R_2bVGOK2omxjKHpn,during,loneliness,1,2
R_2bVGOK2omxjKHpn,during,loneliness,2,2
R_2bVGOK2omxjKHpn,during,loneliness,3,2
R_3ne0xvsnUk3Dg2b,before,loneliness,1,1
R_3ne0xvsnUk3Dg2b,before,loneliness,2,1
R_3ne0xvsnUk3Dg2b,before,loneliness,3,1
R_3ne0xvsnUk3Dg2b,during,loneliness,1,3
R_3ne0xvsnUk3Dg2b,during,loneliness,2,2
R_3ne0xvsnUk3Dg2b,during,loneliness,3,3
R_1riU7KvjYAwtXJE,before,loneliness,1,3
R_1riU7KvjYAwtXJE,before,loneliness,2,3
R_1riU7KvjYAwtXJE,before,loneliness,3,3
R_1riU7KvjYAwtXJE,during,loneliness,1,3
R_1riU7KvjYAwtXJE,during,loneliness,2,3
R_1riU7KvjYAwtXJE,during,loneliness,3,3
R_33m18XGfnq4Vj9o,before,loneliness,1,1
R_33m18XGfnq4Vj9o,before,loneliness,2,1
R_33m18XGfnq4Vj9o,before,loneliness,3,2
R_33m18XGfnq4Vj9o,during,loneliness,1,1
R_33m18XGfnq4Vj9o,during,loneliness,2,1
R_33m18XGfnq4Vj9o,during,loneliness,3,2
R_2YyT0OjStuntyXf,before,loneliness,1,3
R_2YyT0OjStuntyXf,before,loneliness,2,3
R_2YyT0OjStuntyXf,before,loneliness,3,3
R_2YyT0OjStuntyXf,during,loneliness,1,3
R_2YyT0OjStuntyXf,during,loneliness,2,3
R_2YyT0OjStuntyXf,during,loneliness,3,3
R_2QzW5HTDKSQoIdW,before,loneliness,1,1
R_2QzW5HTDKSQoIdW,before,loneliness,2,1
R_2QzW5HTDKSQoIdW,before,loneliness,3,1
R_2QzW5HTDKSQoIdW,during,loneliness,1,1
R_2QzW5HTDKSQoIdW,during,loneliness,2,1
R_2QzW5HTDKSQoIdW,during,loneliness,3,1
R_1PYHLXLRtVtLKCC,before,loneliness,1,1
R_1PYHLXLRtVtLKCC,before,loneliness,2,1
R_1PYHLXLRtVtLKCC,before,loneliness,3,1
R_1PYHLXLRtVtLKCC,during,loneliness,1,1
R_1PYHLXLRtVtLKCC,during,loneliness,2,1
R_1PYHLXLRtVtLKCC,during,loneliness,3,1
R_2fvruv9ZivyF7o5,before,loneliness,1,2
R_2fvruv9ZivyF7o5,before,loneliness,2,2
R_2fvruv9ZivyF7o5,before,loneliness,3,2
R_2fvruv9ZivyF7o5,during,loneliness,1,2
R_2fvruv9ZivyF7o5,during,loneliness,2,2
R_2fvruv9ZivyF7o5,during,loneliness,3,2
R_1Fl9AQQ2mrxHqGW,before,loneliness,1,1
R_1Fl9AQQ2mrxHqGW,before,loneliness,2,2
R_1Fl9AQQ2mrxHqGW,before,loneliness,3,1
R_1Fl9AQQ2mrxHqGW,during,loneliness,1,2
R_1Fl9AQQ2mrxHqGW,during,loneliness,2,2
R_1Fl9AQQ2mrxHqGW,during,loneliness,3,3
R_2wmnaQBPNB7V2gM,before,loneliness,1,2
R_2wmnaQBPNB7V2gM,before,loneliness,2,2
R_2wmnaQBPNB7V2gM,before,loneliness,3,2
R_2wmnaQBPNB7V2gM,during,loneliness,1,2
R_2wmnaQBPNB7V2gM,during,loneliness,2,2
R_2wmnaQBPNB7V2gM,during,loneliness,3,2
R_piX57LSmaReTby1,before,loneliness,1,1
R_piX57LSmaReTby1,before,loneliness,2,1
R_piX57LSmaReTby1,before,loneliness,3,2
R_piX57LSmaReTby1,during,loneliness,1,1
R_piX57LSmaReTby1,during,loneliness,2,2
R_piX57LSmaReTby1,during,loneliness,3,1
R_Oju76sshryv7YAh,before,loneliness,1,1
R_Oju76sshryv7YAh,before,loneliness,2,2
R_Oju76sshryv7YAh,before,loneliness,3,2
R_Oju76sshryv7YAh,during,loneliness,1,1
R_Oju76sshryv7YAh,during,loneliness,2,3
R_Oju76sshryv7YAh,during,loneliness,3,3
R_Xjm191b0NxVNvbz,before,loneliness,1,2
R_Xjm191b0NxVNvbz,before,loneliness,2,2
R_Xjm191b0NxVNvbz,before,loneliness,3,2
R_Xjm191b0NxVNvbz,during,loneliness,1,3
R_Xjm191b0NxVNvbz,during,loneliness,2,2
R_Xjm191b0NxVNvbz,during,loneliness,3,3
R_30uRCB7vSqjK8Tf,before,loneliness,1,2
R_30uRCB7vSqjK8Tf,before,loneliness,2,2
R_30uRCB7vSqjK8Tf,before,loneliness,3,3
R_30uRCB7vSqjK8Tf,during,loneliness,1,1
R_30uRCB7vSqjK8Tf,during,loneliness,2,2
R_30uRCB7vSqjK8Tf,during,loneliness,3,3
R_1QfJ0V1q7quecwG,before,loneliness,1,2
R_1QfJ0V1q7quecwG,before,loneliness,2,2
R_1QfJ0V1q7quecwG,before,loneliness,3,3
R_1QfJ0V1q7quecwG,during,loneliness,1,2
R_1QfJ0V1q7quecwG,during,loneliness,2,2
R_1QfJ0V1q7quecwG,during,loneliness,3,3
R_2VkJBjNuuyAttyZ,before,loneliness,1,1
R_2VkJBjNuuyAttyZ,before,loneliness,2,1
R_2VkJBjNuuyAttyZ,before,loneliness,3,2
R_2VkJBjNuuyAttyZ,during,loneliness,1,3
R_2VkJBjNuuyAttyZ,during,loneliness,2,3
R_2VkJBjNuuyAttyZ,during,loneliness,3,3
R_RLcbhnqjnjLiaVX,before,loneliness,1,1
R_RLcbhnqjnjLiaVX,before,loneliness,2,1
R_RLcbhnqjnjLiaVX,before,loneliness,3,1
R_RLcbhnqjnjLiaVX,during,loneliness,1,2
R_RLcbhnqjnjLiaVX,during,loneliness,2,1
R_RLcbhnqjnjLiaVX,during,loneliness,3,1
R_2B4II5QqOBTuBsc,before,loneliness,1,3
R_2B4II5QqOBTuBsc,before,loneliness,2,3
R_2B4II5QqOBTuBsc,before,loneliness,3,2
R_2B4II5QqOBTuBsc,during,loneliness,1,3
R_2B4II5QqOBTuBsc,during,loneliness,2,3
R_2B4II5QqOBTuBsc,during,loneliness,3,3
R_1M5w3AllKLTG9vr,before,loneliness,1,1
R_1M5w3AllKLTG9vr,before,loneliness,2,1
R_1M5w3AllKLTG9vr,before,loneliness,3,1
R_1M5w3AllKLTG9vr,during,loneliness,1,1
R_1M5w3AllKLTG9vr,during,loneliness,2,1
R_1M5w3AllKLTG9vr,during,loneliness,3,3
R_2fvUAwVkhV1ypOM,before,loneliness,1,3
R_2fvUAwVkhV1ypOM,before,loneliness,2,3
R_2fvUAwVkhV1ypOM,before,loneliness,3,3
R_2fvUAwVkhV1ypOM,during,loneliness,1,3
R_2fvUAwVkhV1ypOM,during,loneliness,2,3
R_2fvUAwVkhV1ypOM,during,loneliness,3,3
R_0vTXEcLGjOc6uRj,before,loneliness,1,1
R_0vTXEcLGjOc6uRj,before,loneliness,2,1
R_0vTXEcLGjOc6uRj,before,loneliness,3,1
R_0vTXEcLGjOc6uRj,during,loneliness,1,1
R_0vTXEcLGjOc6uRj,during,loneliness,2,1
R_0vTXEcLGjOc6uRj,during,loneliness,3,1
R_3259jqnrUhcJUgT,before,loneliness,1,1
R_3259jqnrUhcJUgT,before,loneliness,2,1
R_3259jqnrUhcJUgT,before,loneliness,3,1
R_3259jqnrUhcJUgT,during,loneliness,1,1
R_3259jqnrUhcJUgT,during,loneliness,2,1
R_3259jqnrUhcJUgT,during,loneliness,3,3
R_3VJUdRxHSSY9KRH,before,loneliness,1,1
R_3VJUdRxHSSY9KRH,before,loneliness,2,3
R_3VJUdRxHSSY9KRH,before,loneliness,3,2
R_3VJUdRxHSSY9KRH,during,loneliness,1,1
R_3VJUdRxHSSY9KRH,during,loneliness,2,3
R_3VJUdRxHSSY9KRH,during,loneliness,3,2
R_b3OqdK3QYKKuHYd,before,loneliness,1,2
R_b3OqdK3QYKKuHYd,before,loneliness,2,2
R_b3OqdK3QYKKuHYd,before,loneliness,3,2
R_b3OqdK3QYKKuHYd,during,loneliness,1,2
R_b3OqdK3QYKKuHYd,during,loneliness,2,1
R_b3OqdK3QYKKuHYd,during,loneliness,3,2
R_8jHHv1qsC7vCAz7,before,loneliness,1,1
R_8jHHv1qsC7vCAz7,before,loneliness,2,1
R_8jHHv1qsC7vCAz7,before,loneliness,3,1
R_8jHHv1qsC7vCAz7,during,loneliness,1,1
R_8jHHv1qsC7vCAz7,during,loneliness,2,1
R_8jHHv1qsC7vCAz7,during,loneliness,3,2
R_BDGcUeEGjSpIacN,before,loneliness,1,3
R_BDGcUeEGjSpIacN,before,loneliness,2,1
R_BDGcUeEGjSpIacN,before,loneliness,3,2
R_BDGcUeEGjSpIacN,during,loneliness,1,3
R_BDGcUeEGjSpIacN,during,loneliness,2,3
R_BDGcUeEGjSpIacN,during,loneliness,3,3
R_3lxovCWhEaeqaCs,before,loneliness,1,3
R_3lxovCWhEaeqaCs,before,loneliness,2,2
R_3lxovCWhEaeqaCs,before,loneliness,3,2
R_3lxovCWhEaeqaCs,during,loneliness,1,3
R_3lxovCWhEaeqaCs,during,loneliness,2,2
R_3lxovCWhEaeqaCs,during,loneliness,3,3
R_1N9O72YdQ4GZFDi,before,loneliness,1,2
R_1N9O72YdQ4GZFDi,before,loneliness,2,1
R_1N9O72YdQ4GZFDi,before,loneliness,3,1
R_1N9O72YdQ4GZFDi,during,loneliness,1,3
R_1N9O72YdQ4GZFDi,during,loneliness,2,1
R_1N9O72YdQ4GZFDi,during,loneliness,3,3
R_brWqcjWNLR2SR6p,before,loneliness,1,1
R_brWqcjWNLR2SR6p,before,loneliness,2,1
R_brWqcjWNLR2SR6p,before,loneliness,3,1
R_brWqcjWNLR2SR6p,during,loneliness,1,2
R_brWqcjWNLR2SR6p,during,loneliness,2,1
R_brWqcjWNLR2SR6p,during,loneliness,3,3
R_1HbCUjufNKWfBV4,before,loneliness,1,2
R_1HbCUjufNKWfBV4,before,loneliness,2,2
R_1HbCUjufNKWfBV4,before,loneliness,3,3
R_1HbCUjufNKWfBV4,during,loneliness,1,2
R_1HbCUjufNKWfBV4,during,loneliness,2,2
R_1HbCUjufNKWfBV4,during,loneliness,3,2
R_OP7imJenh3QEzHr,before,loneliness,1,3
R_OP7imJenh3QEzHr,before,loneliness,2,3
R_OP7imJenh3QEzHr,before,loneliness,3,3
R_OP7imJenh3QEzHr,during,loneliness,1,3
R_OP7imJenh3QEzHr,during,loneliness,2,3
R_OP7imJenh3QEzHr,during,loneliness,3,3
R_1mmJ4ZOT1aKUnz7,before,loneliness,1,1
R_1mmJ4ZOT1aKUnz7,before,loneliness,2,1
R_1mmJ4ZOT1aKUnz7,before,loneliness,3,3
R_1mmJ4ZOT1aKUnz7,during,loneliness,1,1
R_1mmJ4ZOT1aKUnz7,during,loneliness,2,3
R_1mmJ4ZOT1aKUnz7,during,loneliness,3,1
R_2YJKbEV4DDO8Lc0,before,loneliness,1,1
R_2YJKbEV4DDO8Lc0,before,loneliness,2,3
R_2YJKbEV4DDO8Lc0,before,loneliness,3,2
R_2YJKbEV4DDO8Lc0,during,loneliness,1,2
R_2YJKbEV4DDO8Lc0,during,loneliness,2,3
R_2YJKbEV4DDO8Lc0,during,loneliness,3,3
R_1FmqwzhhGgMovg2,before,loneliness,1,1
R_1FmqwzhhGgMovg2,before,loneliness,2,1
R_1FmqwzhhGgMovg2,before,loneliness,3,3
R_1FmqwzhhGgMovg2,during,loneliness,1,1
R_1FmqwzhhGgMovg2,during,loneliness,2,2
R_1FmqwzhhGgMovg2,during,loneliness,3,3
R_6kZae0087zktvOx,before,loneliness,1,1
R_6kZae0087zktvOx,before,loneliness,2,2
R_6kZae0087zktvOx,before,loneliness,3,2
R_6kZae0087zktvOx,during,loneliness,1,1
R_6kZae0087zktvOx,during,loneliness,2,2
R_6kZae0087zktvOx,during,loneliness,3,2
R_24isskypHAzj6a4,before,loneliness,1,2
R_24isskypHAzj6a4,before,loneliness,2,2
R_24isskypHAzj6a4,before,loneliness,3,2
R_24isskypHAzj6a4,during,loneliness,1,2
R_24isskypHAzj6a4,during,loneliness,2,1
R_24isskypHAzj6a4,during,loneliness,3,3
R_b25c1SzzqBXhNlf,before,loneliness,1,3
R_b25c1SzzqBXhNlf,before,loneliness,2,3
R_b25c1SzzqBXhNlf,before,loneliness,3,3
R_b25c1SzzqBXhNlf,during,loneliness,1,3
R_b25c1SzzqBXhNlf,during,loneliness,2,3
R_b25c1SzzqBXhNlf,during,loneliness,3,3
R_1nSWaU6aHeoCVz1,before,loneliness,1,1
R_1nSWaU6aHeoCVz1,before,loneliness,2,2
R_1nSWaU6aHeoCVz1,before,loneliness,3,2
R_1nSWaU6aHeoCVz1,during,loneliness,1,1
R_1nSWaU6aHeoCVz1,during,loneliness,2,1
R_1nSWaU6aHeoCVz1,during,loneliness,3,3
R_2XcEmd1YzcIXw1Y,before,loneliness,1,1
R_2XcEmd1YzcIXw1Y,before,loneliness,2,2
R_2XcEmd1YzcIXw1Y,before,loneliness,3,2
R_2XcEmd1YzcIXw1Y,during,loneliness,1,1
R_2XcEmd1YzcIXw1Y,during,loneliness,2,1
R_2XcEmd1YzcIXw1Y,during,loneliness,3,2
R_3KCvZebmGxmSVat,before,loneliness,1,1
R_3KCvZebmGxmSVat,before,loneliness,2,2
R_3KCvZebmGxmSVat,before,loneliness,3,2
R_3KCvZebmGxmSVat,during,loneliness,1,1
R_3KCvZebmGxmSVat,during,loneliness,2,2
R_3KCvZebmGxmSVat,during,loneliness,3,2
R_2TSJxMqN9gOlUOV,before,loneliness,1,2
R_2TSJxMqN9gOlUOV,before,loneliness,2,2
R_2TSJxMqN9gOlUOV,before,loneliness,3,1
R_2TSJxMqN9gOlUOV,during,loneliness,1,2
R_2TSJxMqN9gOlUOV,during,loneliness,2,1
R_2TSJxMqN9gOlUOV,during,loneliness,3,1
R_3jV6I52yPFAZ8oy,before,loneliness,1,2
R_3jV6I52yPFAZ8oy,before,loneliness,2,2
R_3jV6I52yPFAZ8oy,before,loneliness,3,2
R_3jV6I52yPFAZ8oy,during,loneliness,1,2
R_3jV6I52yPFAZ8oy,during,loneliness,2,2
R_3jV6I52yPFAZ8oy,during,loneliness,3,2
R_1E5vpihv0BCn2Jo,before,loneliness,1,3
R_1E5vpihv0BCn2Jo,before,loneliness,2,2
R_1E5vpihv0BCn2Jo,before,loneliness,3,3
R_1E5vpihv0BCn2Jo,during,loneliness,1,3
R_1E5vpihv0BCn2Jo,during,loneliness,2,3
R_1E5vpihv0BCn2Jo,during,loneliness,3,3
R_2UVJlgmzYG5Xn9P,before,loneliness,1,2
R_2UVJlgmzYG5Xn9P,before,loneliness,2,2
R_2UVJlgmzYG5Xn9P,before,loneliness,3,2
R_2UVJlgmzYG5Xn9P,during,loneliness,1,2
R_2UVJlgmzYG5Xn9P,during,loneliness,2,2
R_2UVJlgmzYG5Xn9P,during,loneliness,3,2
R_3asqcGii6ulHk9X,before,loneliness,1,1
R_3asqcGii6ulHk9X,before,loneliness,2,1
R_3asqcGii6ulHk9X,before,loneliness,3,1
R_3asqcGii6ulHk9X,during,loneliness,1,2
R_3asqcGii6ulHk9X,during,loneliness,2,1
R_3asqcGii6ulHk9X,during,loneliness,3,2
R_2947NV0sa0o6uqa,before,loneliness,1,1
R_2947NV0sa0o6uqa,before,loneliness,2,2
R_2947NV0sa0o6uqa,before,loneliness,3,1
R_2947NV0sa0o6uqa,during,loneliness,1,1
R_2947NV0sa0o6uqa,during,loneliness,2,1
R_2947NV0sa0o6uqa,during,loneliness,3,1
R_1Nady9hvbIvDcLg,before,loneliness,1,2
R_1Nady9hvbIvDcLg,before,loneliness,2,3
R_1Nady9hvbIvDcLg,before,loneliness,3,3
R_1Nady9hvbIvDcLg,during,loneliness,1,3
R_1Nady9hvbIvDcLg,during,loneliness,2,3
R_1Nady9hvbIvDcLg,during,loneliness,3,3
R_1N9QWsuqE4dwJj0,before,loneliness,1,1
R_1N9QWsuqE4dwJj0,before,loneliness,2,1
R_1N9QWsuqE4dwJj0,before,loneliness,3,1
R_1N9QWsuqE4dwJj0,during,loneliness,1,1
R_1N9QWsuqE4dwJj0,during,loneliness,2,1
R_1N9QWsuqE4dwJj0,during,loneliness,3,2
R_SIf4380kHiu7wAh,before,loneliness,1,3
R_SIf4380kHiu7wAh,before,loneliness,2,2
R_SIf4380kHiu7wAh,before,loneliness,3,1
R_SIf4380kHiu7wAh,during,loneliness,1,3
R_SIf4380kHiu7wAh,during,loneliness,2,1
R_SIf4380kHiu7wAh,during,loneliness,3,2
R_217aRM2HjOL4rwC,before,loneliness,1,3
R_217aRM2HjOL4rwC,before,loneliness,2,2
R_217aRM2HjOL4rwC,before,loneliness,3,2
R_217aRM2HjOL4rwC,during,loneliness,1,2
R_217aRM2HjOL4rwC,during,loneliness,2,2
R_217aRM2HjOL4rwC,during,loneliness,3,2
R_1DtGqgKOtlhl4vS,before,loneliness,1,1
R_1DtGqgKOtlhl4vS,before,loneliness,2,1
R_1DtGqgKOtlhl4vS,before,loneliness,3,1
R_1DtGqgKOtlhl4vS,during,loneliness,1,1
R_1DtGqgKOtlhl4vS,during,loneliness,2,1
R_1DtGqgKOtlhl4vS,during,loneliness,3,3
R_2DUjHNE8XFxwngK,before,loneliness,1,1
R_2DUjHNE8XFxwngK,before,loneliness,2,1
R_2DUjHNE8XFxwngK,before,loneliness,3,2
R_2DUjHNE8XFxwngK,during,loneliness,1,2
R_2DUjHNE8XFxwngK,during,loneliness,2,2
R_2DUjHNE8XFxwngK,during,loneliness,3,2
R_3MRUJRa1S8L3skj,before,loneliness,1,3
R_3MRUJRa1S8L3skj,before,loneliness,2,3
R_3MRUJRa1S8L3skj,before,loneliness,3,3
R_3MRUJRa1S8L3skj,during,loneliness,1,3
R_3MRUJRa1S8L3skj,during,loneliness,2,3
R_3MRUJRa1S8L3skj,during,loneliness,3,3
R_UuOGjA6wOYIRHUt,before,loneliness,1,2
R_UuOGjA6wOYIRHUt,before,loneliness,2,2
R_UuOGjA6wOYIRHUt,before,loneliness,3,2
R_UuOGjA6wOYIRHUt,during,loneliness,1,2
R_UuOGjA6wOYIRHUt,during,loneliness,2,2
R_UuOGjA6wOYIRHUt,during,loneliness,3,3
R_1eqNc6OUIYqj3s8,before,loneliness,1,1
R_1eqNc6OUIYqj3s8,before,loneliness,2,1
R_1eqNc6OUIYqj3s8,before,loneliness,3,1
R_1eqNc6OUIYqj3s8,during,loneliness,1,1
R_1eqNc6OUIYqj3s8,during,loneliness,2,1
R_1eqNc6OUIYqj3s8,during,loneliness,3,1
R_3koLHqG1bLK3yy5,before,loneliness,1,2
R_3koLHqG1bLK3yy5,before,loneliness,2,2
R_3koLHqG1bLK3yy5,before,loneliness,3,2
R_3koLHqG1bLK3yy5,during,loneliness,1,2
R_3koLHqG1bLK3yy5,during,loneliness,2,2
R_3koLHqG1bLK3yy5,during,loneliness,3,2
R_2qrC4O6fVkjwiry,before,loneliness,1,1
R_2qrC4O6fVkjwiry,before,loneliness,2,2
R_2qrC4O6fVkjwiry,before,loneliness,3,1
R_2qrC4O6fVkjwiry,during,loneliness,1,1
R_2qrC4O6fVkjwiry,during,loneliness,2,1
R_2qrC4O6fVkjwiry,during,loneliness,3,2
R_31uPOPILKqOF5Z3,before,loneliness,1,2
R_31uPOPILKqOF5Z3,before,loneliness,2,2
R_31uPOPILKqOF5Z3,before,loneliness,3,2
R_31uPOPILKqOF5Z3,during,loneliness,1,3
R_31uPOPILKqOF5Z3,during,loneliness,2,3
R_31uPOPILKqOF5Z3,during,loneliness,3,3
R_ZxG3FMCz1l6uJd7,before,loneliness,1,2
R_ZxG3FMCz1l6uJd7,before,loneliness,2,2
R_ZxG3FMCz1l6uJd7,before,loneliness,3,2
R_ZxG3FMCz1l6uJd7,during,loneliness,1,2
R_ZxG3FMCz1l6uJd7,during,loneliness,2,2
R_ZxG3FMCz1l6uJd7,during,loneliness,3,2
R_SUcU46CryPkShsR,before,loneliness,1,2
R_SUcU46CryPkShsR,before,loneliness,2,2
R_SUcU46CryPkShsR,before,loneliness,3,2
R_SUcU46CryPkShsR,during,loneliness,1,3
R_SUcU46CryPkShsR,during,loneliness,2,3
R_SUcU46CryPkShsR,during,loneliness,3,2
R_1cSrZsKJbMLVpfn,before,loneliness,1,2
R_1cSrZsKJbMLVpfn,before,loneliness,2,2
R_1cSrZsKJbMLVpfn,before,loneliness,3,3
R_1cSrZsKJbMLVpfn,during,loneliness,1,2
R_1cSrZsKJbMLVpfn,during,loneliness,2,2
R_1cSrZsKJbMLVpfn,during,loneliness,3,3
R_3e1VGffpt89tw8h,before,loneliness,1,3
R_3e1VGffpt89tw8h,before,loneliness,2,2
R_3e1VGffpt89tw8h,before,loneliness,3,2
R_3e1VGffpt89tw8h,during,loneliness,1,3
R_3e1VGffpt89tw8h,during,loneliness,2,3
R_3e1VGffpt89tw8h,during,loneliness,3,3
R_25z3VIIwpNMoGjS,before,loneliness,1,2
R_25z3VIIwpNMoGjS,before,loneliness,2,1
R_25z3VIIwpNMoGjS,before,loneliness,3,1
R_25z3VIIwpNMoGjS,during,loneliness,1,2
R_25z3VIIwpNMoGjS,during,loneliness,2,1
R_25z3VIIwpNMoGjS,during,loneliness,3,3
R_3pajSVQnjGXyVpt,before,loneliness,1,3
R_3pajSVQnjGXyVpt,before,loneliness,2,2
R_3pajSVQnjGXyVpt,before,loneliness,3,2
R_3pajSVQnjGXyVpt,during,loneliness,1,3
R_3pajSVQnjGXyVpt,during,loneliness,2,2
R_3pajSVQnjGXyVpt,during,loneliness,3,2
R_2TG0VS1cyTZTOII,before,loneliness,1,1
R_2TG0VS1cyTZTOII,before,loneliness,2,1
R_2TG0VS1cyTZTOII,before,loneliness,3,1
R_2TG0VS1cyTZTOII,during,loneliness,1,1
R_2TG0VS1cyTZTOII,during,loneliness,2,1
R_2TG0VS1cyTZTOII,during,loneliness,3,1
R_3fTa3QYnPZpSeen,before,loneliness,1,2
R_3fTa3QYnPZpSeen,before,loneliness,2,3
R_3fTa3QYnPZpSeen,before,loneliness,3,2
R_3fTa3QYnPZpSeen,during,loneliness,1,1
R_3fTa3QYnPZpSeen,during,loneliness,2,2
R_3fTa3QYnPZpSeen,during,loneliness,3,2
R_2vZKXOkrXwQOPM0,before,loneliness,1,1
R_2vZKXOkrXwQOPM0,before,loneliness,2,2
R_2vZKXOkrXwQOPM0,before,loneliness,3,1
R_2vZKXOkrXwQOPM0,during,loneliness,1,2
R_2vZKXOkrXwQOPM0,during,loneliness,2,3
R_2vZKXOkrXwQOPM0,during,loneliness,3,3
R_1OIk0siawnKDTiy,before,loneliness,1,1
R_1OIk0siawnKDTiy,before,loneliness,2,1
R_1OIk0siawnKDTiy,before,loneliness,3,1
R_1OIk0siawnKDTiy,during,loneliness,1,1
R_1OIk0siawnKDTiy,during,loneliness,2,1
R_1OIk0siawnKDTiy,during,loneliness,3,3
R_1mIvz4scUnVKLx7,before,loneliness,1,3
R_1mIvz4scUnVKLx7,before,loneliness,2,2
R_1mIvz4scUnVKLx7,before,loneliness,3,2
R_1mIvz4scUnVKLx7,during,loneliness,1,3
R_1mIvz4scUnVKLx7,during,loneliness,2,2
R_1mIvz4scUnVKLx7,during,loneliness,3,3
R_Zrj2VRi2kmSoAoN,before,loneliness,1,2
R_Zrj2VRi2kmSoAoN,before,loneliness,2,2
R_Zrj2VRi2kmSoAoN,before,loneliness,3,3
R_Zrj2VRi2kmSoAoN,during,loneliness,1,3
R_Zrj2VRi2kmSoAoN,during,loneliness,2,2
R_Zrj2VRi2kmSoAoN,during,loneliness,3,3
R_WxPm6DIjeTENfxv,before,loneliness,1,1
R_WxPm6DIjeTENfxv,before,loneliness,2,2
R_WxPm6DIjeTENfxv,before,loneliness,3,1
